# This is planckarc_pos1-comb1.txt the combined spectrum created by combine_mage_spectra.pro from planckarc_pos1.ls
# Total exptime should be        13500.000 s  (       3.7500000 hr)
# 4675.0 +/- 192.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-a-comb.txt       4.6300000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-b-comb.txt       4.6000000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-c-comb.txt       4.5800000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-comb.txt       4.5500000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/psz1550-7811_1e-comb.txt       4.5100000       2700.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
# MW reddening correction of E(B-V)=0.09427 , Rv=3.1, CCM has been applied
wave	fnu	noise	obswave	avgsky	fnuspec1	dfnuspec1	fnuspec2	dfnuspec2	fnuspec3	dfnuspec3	fnuspec4	dfnuspec4	fnuspec5	dfnuspec5	MWredcor
 5.21399760E+03	 1.55948122E-27	 1.49822064E-28	 5.21246570E+03	 3.50100000E-27	 1.31000000E-27	 3.01400000E-28	 1.86700000E-27	 3.25100000E-28	 7.79700000E-28	 3.35900000E-28	 1.09800000E-27	 1.52700000E-28	 9.40100000E-28	 3.82400000E-28	 1.33175168E+00
 5.21438150E+03	 1.14740743E-27	 1.49951343E-28	 5.21284950E+03	 3.82100000E-27	 1.00500000E-27	 2.98600000E-28	 9.38200000E-28	 3.13800000E-28	 5.12200000E-28	 3.37400000E-28	 9.11400000E-28	 1.54700000E-28	 6.59200000E-28	 3.80700000E-28	 1.33171708E+00
 5.21476530E+03	 1.11062320E-27	 1.48748934E-28	 5.21323320E+03	 3.73700000E-27	 1.14900000E-27	 2.99300000E-28	 7.24300000E-28	 3.12200000E-28	 3.84200000E-28	 3.30500000E-28	 9.46100000E-28	 1.53400000E-28	 4.08000000E-28	 3.74600000E-28	 1.33168249E+00
 5.21514920E+03	 8.43066289E-28	 1.45682281E-28	 5.21361700E+03	 3.69400000E-27	 2.46500000E-28	 2.81700000E-28	 5.03200000E-28	 3.02600000E-28	 9.95000000E-28	 3.40400000E-28	 7.26000000E-28	 1.50700000E-28	 5.06600000E-28	 3.69700000E-28	 1.33164791E+00
 5.21553300E+03	 1.08419958E-27	 1.49540178E-28	 5.21400070E+03	 3.81100000E-27	 8.20600000E-28	 2.93700000E-28	 1.11200000E-27	 3.14800000E-28	 2.08500000E-28	 3.34200000E-28	 9.45200000E-28	 1.55400000E-28	 3.91700000E-28	 3.70300000E-28	 1.33161334E+00
 5.21591700E+03	 5.31832558E-28	 1.42478928E-28	 5.21438450E+03	 3.66200000E-27	 2.12500000E-28	 2.80700000E-28	 4.79700000E-28	 2.92700000E-28	 2.32200000E-28	 3.25200000E-28	 4.36500000E-28	 1.46700000E-28	 5.81700000E-28	 3.75200000E-28	 1.33157876E+00
 5.21630080E+03	 5.87077844E-28	 1.42075768E-28	 5.21476820E+03	 3.58400000E-27	 3.72000000E-28	 2.82400000E-28	 4.77200000E-28	 2.94200000E-28	 4.99400000E-28	 3.33400000E-28	 4.60000000E-28	 1.45400000E-28	 3.07600000E-28	 3.66600000E-28	 1.33154421E+00
 5.21668470E+03	 5.88926726E-28	 1.41938931E-28	 5.21515200E+03	 3.54900000E-27	 6.50700000E-28	 2.87200000E-28	-1.27200000E-28	 2.86700000E-28	 6.03200000E-28	 3.27700000E-28	 5.18100000E-28	 1.46200000E-28	 3.59000000E-28	 3.62000000E-28	 1.33150967E+00
 5.21706850E+03	 6.66270160E-28	 1.39139152E-28	 5.21553570E+03	 3.27300000E-27	 9.54500000E-29	 2.67200000E-28	 7.92800000E-28	 2.94900000E-28	 1.41300000E-28	 3.15900000E-28	 5.98800000E-28	 1.44100000E-28	 6.50000000E-28	 3.56700000E-28	 1.33147514E+00
 5.21745240E+03	 8.79549669E-28	 1.42996722E-28	 5.21591950E+03	 3.41900000E-27	 7.86300000E-28	 2.93000000E-28	 2.01100000E-28	 2.88000000E-28	 1.25700000E-27	 3.43600000E-28	 7.10500000E-28	 1.46600000E-28	 2.47000000E-28	 3.54300000E-28	 1.33144061E+00
 5.21783620E+03	 8.20279301E-28	 1.44590703E-28	 5.21630320E+03	 3.57000000E-27	 7.90100000E-28	 2.99200000E-28	 7.86900000E-28	 3.06200000E-28	 7.01000000E-28	 3.23900000E-28	 5.96800000E-28	 1.47700000E-28	 1.27800000E-28	 3.63600000E-28	 1.33140610E+00
 5.21822010E+03	 8.07743148E-28	 1.45918327E-28	 5.21668700E+03	 3.67700000E-27	 6.41700000E-28	 2.97100000E-28	 9.63700000E-28	 3.03400000E-28	 6.22200000E-28	 3.31500000E-28	 6.22100000E-28	 1.49300000E-28	-1.06100000E-28	 3.73500000E-28	 1.33137160E+00
 5.21860390E+03	 9.60559723E-28	 1.53503169E-28	 5.21707070E+03	 4.20400000E-27	 8.45200000E-28	 3.13900000E-28	 1.11600000E-27	 3.24400000E-28	 1.11900000E-27	 3.56000000E-28	 7.27800000E-28	 1.57100000E-28	-4.59800000E-28	 3.75100000E-28	 1.33133711E+00
 5.21898780E+03	 6.80561899E-28	 1.55629276E-28	 5.21745450E+03	 4.58500000E-27	 8.77000000E-28	 3.19600000E-28	 2.82100000E-28	 3.20000000E-28	 4.33800000E-28	 3.51100000E-28	 6.04400000E-28	 1.60400000E-28	-1.45400000E-28	 3.89100000E-28	 1.33130262E+00
 5.21937160E+03	 7.14225363E-28	 1.54959613E-28	 5.21783820E+03	 4.50400000E-27	 4.00500000E-28	 3.03600000E-28	 4.14900000E-28	 3.26300000E-28	 6.68000000E-28	 3.58400000E-28	 6.53500000E-28	 1.59600000E-28	 7.63000000E-29	 3.92000000E-28	 1.33126815E+00
 5.21975550E+03	 6.29141038E-28	 1.48432556E-28	 5.21822200E+03	 4.00900000E-27	 3.71100000E-28	 2.84800000E-28	 1.00400000E-27	 3.26400000E-28	 3.65000000E-28	 3.39800000E-28	 5.44300000E-28	 1.52700000E-28	-3.51000000E-28	 3.74400000E-28	 1.33123368E+00
 5.22013930E+03	 1.76517018E-28	 1.45100716E-28	 5.21860570E+03	 4.06600000E-27	-1.35400000E-28	 2.85000000E-28	-8.98600000E-29	 3.00400000E-28	 5.42900000E-28	 3.34100000E-28	 2.69400000E-28	 1.50500000E-28	-3.85800000E-28	 3.62600000E-28	 1.33119923E+00
 5.22052330E+03	 5.33264608E-28	 1.46960591E-28	 5.21898950E+03	 3.93900000E-27	 2.29300000E-28	 2.89700000E-28	 7.98200000E-28	 3.11000000E-28	 1.82500000E-28	 3.37100000E-28	 5.12500000E-28	 1.51900000E-28	-2.60500000E-28	 3.63500000E-28	 1.33116477E+00
 5.22090710E+03	 3.00169893E-28	 1.44560755E-28	 5.21937320E+03	 3.90200000E-27	 4.68500000E-28	 2.93800000E-28	 4.97000000E-29	 2.96900000E-28	 1.53700000E-28	 3.31100000E-28	 2.58200000E-28	 1.47800000E-28	-1.03700000E-29	 3.76800000E-28	 1.33113034E+00
 5.22129100E+03	 9.18589290E-28	 1.50946277E-28	 5.21975700E+03	 3.95500000E-27	 6.16800000E-28	 3.01700000E-28	 9.96600000E-28	 3.16100000E-28	 1.22300000E-27	 3.59700000E-28	 5.55000000E-28	 1.54100000E-28	 5.89800000E-28	 3.80100000E-28	 1.33109591E+00
 5.22167480E+03	 1.21352877E-27	 1.52140330E-28	 5.22014070E+03	 3.83300000E-27	 1.16300000E-27	 3.07200000E-28	 8.76500000E-28	 3.17600000E-28	 7.43100000E-28	 3.43800000E-28	 9.90600000E-28	 1.57000000E-28	 3.29600000E-28	 3.77400000E-28	 1.33106150E+00
 5.22205870E+03	 1.39225434E-27	 1.55996375E-28	 5.22052450E+03	 4.02300000E-27	 1.42800000E-27	 3.14000000E-28	 8.44500000E-28	 3.20200000E-28	 1.23000000E-27	 3.68300000E-28	 1.14300000E-27	 1.61100000E-28	 4.01800000E-29	 3.78400000E-28	 1.33102709E+00
 5.22244250E+03	 1.58388132E-27	 1.57722635E-28	 5.22090820E+03	 4.01200000E-27	 1.49400000E-27	 3.13800000E-28	 1.19000000E-27	 3.33000000E-28	 9.22200000E-28	 3.54000000E-28	 1.38300000E-27	 1.63800000E-28	 4.44200000E-30	 3.82800000E-28	 1.33099270E+00
 5.22282640E+03	 1.62510010E-27	 1.58250943E-28	 5.22129200E+03	 4.03400000E-27	 1.16600000E-27	 3.11100000E-28	 1.43700000E-27	 3.38600000E-28	 1.72800000E-27	 3.72300000E-28	 1.26900000E-27	 1.62500000E-28	 2.04700000E-28	 3.87800000E-28	 1.33095831E+00
 5.22321020E+03	 1.51991514E-27	 1.57980672E-28	 5.22167570E+03	 4.09100000E-27	 9.18700000E-28	 3.15100000E-28	 9.78400000E-28	 3.25400000E-28	 1.14100000E-27	 3.60400000E-28	 1.29800000E-27	 1.64600000E-28	 8.52000000E-28	 3.83500000E-28	 1.33092394E+00
 5.22359410E+03	 2.27049761E-27	 1.61170727E-28	 5.22205950E+03	 3.79400000E-27	 1.62000000E-27	 3.22400000E-28	 2.05300000E-27	 3.46200000E-28	 1.77200000E-27	 3.57400000E-28	 1.88500000E-27	 1.67300000E-28	 3.58600000E-28	 3.87800000E-28	 1.33088957E+00
 5.22397800E+03	 1.88049841E-27	 1.60234967E-28	 5.22244330E+03	 3.99700000E-27	 2.01000000E-27	 3.28700000E-28	 1.59700000E-27	 3.41700000E-28	 1.16100000E-27	 3.54600000E-28	 1.61000000E-27	 1.65600000E-28	-4.21100000E-28	 3.86200000E-28	 1.33085521E+00
 5.22436180E+03	 1.55306795E-27	 1.56903780E-28	 5.22282700E+03	 3.94300000E-27	 1.25300000E-27	 3.14800000E-28	 1.51900000E-27	 3.34500000E-28	 1.19700000E-27	 3.49500000E-28	 1.24000000E-27	 1.62600000E-28	 1.49700000E-28	 3.81100000E-28	 1.33082087E+00
 5.22474570E+03	 1.47850383E-27	 1.56766653E-28	 5.22321080E+03	 3.98500000E-27	 1.39600000E-27	 3.17700000E-28	 9.44800000E-28	 3.20600000E-28	 1.07500000E-27	 3.63400000E-28	 1.25900000E-27	 1.62300000E-28	 1.56600000E-28	 3.81800000E-28	 1.33078652E+00
 5.22512950E+03	 1.56230308E-27	 1.66743251E-28	 5.22359450E+03	 4.81100000E-27	 1.54400000E-27	 3.45400000E-28	 1.48000000E-27	 3.53500000E-28	 9.88300000E-28	 3.68000000E-28	 1.15100000E-27	 1.71300000E-28	 5.97800000E-28	 4.13500000E-28	 1.33075220E+00
 5.22551350E+03	 1.56625493E-27	 1.80312271E-28	 5.22397830E+03	 6.09000000E-27	 1.47700000E-27	 3.71500000E-28	 1.29800000E-27	 3.75200000E-28	 1.16900000E-27	 4.10800000E-28	 1.13200000E-27	 1.85400000E-28	 8.50100000E-28	 4.41700000E-28	 1.33071787E+00
 5.22589730E+03	 7.84437962E-28	 1.75916367E-28	 5.22436200E+03	 6.24600000E-27	 2.12200000E-28	 3.46500000E-28	 1.00000000E-27	 3.72500000E-28	 4.35200000E-28	 4.08300000E-28	 6.65400000E-28	 1.81700000E-28	 3.67100000E-28	 4.32200000E-28	 1.33068357E+00
 5.22628120E+03	 8.90470487E-28	 1.63137600E-28	 5.22474580E+03	 4.97700000E-27	 6.08000000E-28	 3.25600000E-28	 3.91000000E-28	 3.41100000E-28	 1.41400000E-27	 3.84800000E-28	 5.78200000E-28	 1.67600000E-28	 8.60800000E-28	 4.03100000E-28	 1.33064926E+00
 5.22666500E+03	 1.51557046E-27	 1.56480322E-28	 5.22512950E+03	 3.91400000E-27	 1.75200000E-27	 3.28400000E-28	 9.48000000E-28	 3.23900000E-28	 6.98600000E-28	 3.40600000E-28	 1.12800000E-27	 1.62100000E-28	 1.18700000E-27	 3.83700000E-28	 1.33061498E+00
 5.22704890E+03	 2.40568990E-27	 1.60334974E-28	 5.22551330E+03	 3.55500000E-27	 2.30300000E-27	 3.30300000E-28	 1.49500000E-27	 3.33900000E-28	 1.65600000E-27	 3.59500000E-28	 1.92400000E-27	 1.66700000E-28	 1.13500000E-27	 3.78300000E-28	 1.33058070E+00
 5.22743270E+03	 2.67972051E-27	 1.64322484E-28	 5.22589700E+03	 3.69400000E-27	 2.78400000E-27	 3.46800000E-28	 2.11700000E-27	 3.44200000E-28	 1.65300000E-27	 3.59900000E-28	 2.19400000E-27	 1.71800000E-28	 5.45000000E-28	 3.72000000E-28	 1.33054643E+00
 5.22781660E+03	 3.17859357E-27	 1.67112328E-28	 5.22628080E+03	 3.57400000E-27	 3.28500000E-27	 3.58300000E-28	 2.95300000E-27	 3.59700000E-28	 1.94300000E-27	 3.58400000E-28	 2.58100000E-27	 1.75100000E-28	 5.07400000E-28	 3.65500000E-28	 1.33051217E+00
 5.22820040E+03	 3.17318984E-27	 1.63781832E-28	 5.22666450E+03	 3.25400000E-27	 3.02700000E-27	 3.57000000E-28	 2.40500000E-27	 3.46700000E-28	 1.86800000E-27	 3.40900000E-28	 2.73200000E-27	 1.72700000E-28	 7.75700000E-28	 3.60500000E-28	 1.33047792E+00
 5.22858430E+03	 3.83699957E-27	 1.67236770E-28	 5.22704830E+03	 3.07600000E-27	 3.07400000E-27	 3.65600000E-28	 3.28600000E-27	 3.54500000E-28	 2.99400000E-27	 3.54000000E-28	 2.97200000E-27	 1.74500000E-28	 1.68300000E-27	 3.78500000E-28	 1.33044368E+00
 5.22896810E+03	 3.29409380E-27	 1.66035100E-28	 5.22743200E+03	 3.34700000E-27	 3.20100000E-27	 3.70300000E-28	 2.56400000E-27	 3.48600000E-28	 1.71100000E-27	 3.39800000E-28	 2.65500000E-27	 1.73500000E-28	 1.69300000E-27	 3.82100000E-28	 1.33040945E+00
 5.22935200E+03	 2.96141525E-27	 1.66562978E-28	 5.22781580E+03	 3.64100000E-27	 2.46400000E-27	 3.42600000E-28	 2.08200000E-27	 3.43100000E-28	 1.82000000E-27	 3.64000000E-28	 2.33200000E-27	 1.75100000E-28	 2.04600000E-27	 3.88500000E-28	 1.33037523E+00
 5.22973580E+03	 2.78972512E-27	 1.67223866E-28	 5.22819950E+03	 3.84300000E-27	 1.46000000E-27	 3.26200000E-28	 2.39000000E-27	 3.56700000E-28	 2.13700000E-27	 3.75100000E-28	 2.29700000E-27	 1.75400000E-28	 1.60900000E-27	 3.94800000E-28	 1.33034102E+00
 5.23011980E+03	 2.84419595E-27	 1.64159860E-28	 5.22858330E+03	 3.52500000E-27	 1.69100000E-27	 3.27600000E-28	 2.68500000E-27	 3.50300000E-28	 2.00300000E-27	 3.60000000E-28	 2.34300000E-27	 1.72000000E-28	 1.21200000E-27	 3.86800000E-28	 1.33030681E+00
 5.23050360E+03	 2.39049989E-27	 1.62293259E-28	 5.22896700E+03	 3.68500000E-27	 2.19200000E-27	 3.29100000E-28	 1.53900000E-27	 3.39300000E-28	 1.58100000E-27	 3.65000000E-28	 1.90300000E-27	 1.69200000E-28	 1.29000000E-27	 3.81900000E-28	 1.33027262E+00
 5.23088750E+03	 2.32658702E-27	 1.61890017E-28	 5.22935080E+03	 3.67600000E-27	 1.50700000E-27	 3.20300000E-28	 2.59200000E-27	 3.57600000E-28	 1.60200000E-27	 3.68000000E-28	 1.67600000E-27	 1.66800000E-28	 1.66900000E-27	 3.88300000E-28	 1.33023843E+00
 5.23127130E+03	 2.39303747E-27	 1.63482104E-28	 5.22973450E+03	 3.77000000E-27	 2.23100000E-27	 3.35400000E-28	 1.57800000E-27	 3.43100000E-28	 1.36200000E-27	 3.58500000E-28	 1.91700000E-27	 1.70200000E-28	 1.39800000E-27	 3.92400000E-28	 1.33020426E+00
 5.23165520E+03	 2.38100447E-27	 1.65340143E-28	 5.23011830E+03	 3.92500000E-27	 2.06800000E-27	 3.42700000E-28	 2.23500000E-27	 3.49300000E-28	 7.27200000E-28	 3.51000000E-28	 2.15500000E-27	 1.73200000E-28	 3.37300000E-28	 3.89400000E-28	 1.33017010E+00
 5.23203900E+03	 2.79062522E-27	 1.67597130E-28	 5.23050200E+03	 3.81300000E-27	 2.28000000E-27	 3.38300000E-28	 1.74500000E-27	 3.50200000E-28	 2.42300000E-27	 3.73100000E-28	 2.37700000E-27	 1.75900000E-28	 5.73700000E-28	 3.88700000E-28	 1.33013595E+00
 5.23242290E+03	 2.57108678E-27	 1.68523898E-28	 5.23088580E+03	 4.05700000E-27	 1.72200000E-27	 3.33600000E-28	 2.95700000E-27	 3.68600000E-28	 1.52700000E-27	 3.71600000E-28	 2.19300000E-27	 1.75900000E-28	 2.01600000E-28	 3.94600000E-28	 1.33010180E+00
 5.23280670E+03	 2.30633734E-27	 1.68386567E-28	 5.23126950E+03	 4.24700000E-27	 1.98300000E-27	 3.47700000E-28	 1.87200000E-27	 3.54200000E-28	 1.90800000E-27	 3.77400000E-28	 1.87600000E-27	 1.74200000E-28	 2.67800000E-28	 4.02100000E-28	 1.33006767E+00
 5.23319060E+03	 2.83164141E-27	 1.71840334E-28	 5.23165330E+03	 4.16400000E-27	 2.27500000E-27	 3.45500000E-28	 2.56300000E-27	 3.73500000E-28	 1.73000000E-27	 3.73200000E-28	 2.29500000E-27	 1.78400000E-28	 9.75400000E-28	 4.16400000E-28	 1.33003354E+00
 5.23357450E+03	 2.35675898E-27	 1.75559924E-28	 5.23203710E+03	 4.85200000E-27	 2.12600000E-27	 3.61400000E-28	 1.83100000E-27	 3.65200000E-28	 1.38200000E-27	 3.86500000E-28	 1.95600000E-27	 1.83000000E-28	 7.24300000E-28	 4.17800000E-28	 1.32999942E+00
 5.23395830E+03	 2.41787696E-27	 1.76087409E-28	 5.23242080E+03	 4.85800000E-27	 2.02600000E-27	 3.68700000E-28	 2.03300000E-27	 3.71200000E-28	 1.45500000E-27	 3.78300000E-28	 2.07300000E-27	 1.84300000E-28	 4.70700000E-28	 4.08700000E-28	 1.32996532E+00
 5.23434220E+03	 2.47633194E-27	 1.68502286E-28	 5.23280460E+03	 4.09400000E-27	 2.45000000E-27	 3.56100000E-28	 1.71000000E-27	 3.45900000E-28	 1.51000000E-27	 3.64200000E-28	 2.08200000E-27	 1.76000000E-28	 6.06900000E-28	 4.00200000E-28	 1.32993123E+00
 5.23472610E+03	 2.30604163E-27	 1.62513430E-28	 5.23318830E+03	 3.68300000E-27	 1.63200000E-27	 3.26100000E-28	 2.18900000E-27	 3.45700000E-28	 8.26800000E-28	 3.52000000E-28	 1.96900000E-27	 1.69900000E-28	 1.16600000E-27	 3.93500000E-28	 1.32989714E+00
 5.23511000E+03	 2.59057323E-27	 1.63440170E-28	 5.23357210E+03	 3.55300000E-27	 1.87200000E-27	 3.30200000E-28	 2.15300000E-27	 3.42600000E-28	 1.97000000E-27	 3.69600000E-28	 2.12200000E-27	 1.70200000E-28	 8.77200000E-28	 3.85800000E-28	 1.32986306E+00
 5.23549380E+03	 2.92562379E-27	 1.67957402E-28	 5.23395580E+03	 3.69700000E-27	 2.10300000E-27	 3.39300000E-28	 2.79500000E-27	 3.57200000E-28	 2.06600000E-27	 3.76100000E-28	 2.51100000E-27	 1.75900000E-28	 2.91100000E-28	 3.84300000E-28	 1.32982899E+00
 5.23587770E+03	 2.16091677E-27	 1.59309433E-28	 5.23433960E+03	 3.48500000E-27	 1.51000000E-27	 3.17900000E-28	 2.00300000E-27	 3.39100000E-28	 1.62400000E-27	 3.58800000E-28	 1.73600000E-27	 1.65100000E-28	 6.96000000E-28	 3.86900000E-28	 1.32979493E+00
 5.23626150E+03	 2.46670645E-27	 1.60236187E-28	 5.23472330E+03	 3.34100000E-27	 2.32200000E-27	 3.32600000E-28	 2.06500000E-27	 3.40100000E-28	 1.40900000E-27	 3.47100000E-28	 1.93700000E-27	 1.66200000E-28	 1.06500000E-27	 3.87000000E-28	 1.32976089E+00
 5.23664540E+03	 2.67939960E-27	 1.66481802E-28	 5.23510710E+03	 3.70500000E-27	 2.43500000E-27	 3.42800000E-28	 2.35000000E-27	 3.57700000E-28	 1.59800000E-27	 3.64200000E-28	 2.15800000E-27	 1.73300000E-28	 8.37500000E-28	 3.88000000E-28	 1.32972685E+00
 5.23702920E+03	 2.26978566E-27	 1.64483003E-28	 5.23549080E+03	 3.85000000E-27	 1.82500000E-27	 3.25900000E-28	 3.41700000E-27	 3.89000000E-28	 1.26400000E-27	 3.57800000E-28	 1.66700000E-27	 1.68900000E-28	 5.42100000E-28	 3.93700000E-28	 1.32969283E+00
 5.23741310E+03	 2.49045094E-27	 1.66207351E-28	 5.23587460E+03	 3.82200000E-27	 2.10600000E-27	 3.36600000E-28	 3.01400000E-27	 3.66000000E-28	 1.40600000E-27	 3.71600000E-28	 1.87300000E-27	 1.71700000E-28	 7.67400000E-28	 3.91200000E-28	 1.32965880E+00
 5.23779690E+03	 2.21648454E-27	 1.64208663E-28	 5.23625830E+03	 3.82100000E-27	 2.01600000E-27	 3.37200000E-28	 2.28200000E-27	 3.58600000E-28	 1.41400000E-27	 3.67100000E-28	 1.70300000E-27	 1.68900000E-28	 5.59600000E-28	 3.92100000E-28	 1.32962480E+00
 5.23818080E+03	 2.06352492E-27	 1.65401095E-28	 5.23664210E+03	 4.05900000E-27	 2.21900000E-27	 3.38700000E-28	 1.09700000E-27	 3.44800000E-28	 1.28200000E-27	 3.60600000E-28	 1.76500000E-27	 1.72600000E-28	 4.24400000E-28	 4.00400000E-28	 1.32959080E+00
 5.23856460E+03	 2.30944019E-27	 1.66194602E-28	 5.23702580E+03	 3.95300000E-27	 2.19300000E-27	 3.38900000E-28	 2.00200000E-27	 3.51300000E-28	 1.42300000E-27	 3.76200000E-28	 1.84700000E-27	 1.71600000E-28	 5.01400000E-28	 4.02600000E-28	 1.32955681E+00
 5.23894850E+03	 2.21365551E-27	 1.65525592E-28	 5.23740960E+03	 3.94600000E-27	 1.73600000E-27	 3.30800000E-28	 1.45400000E-27	 3.44700000E-28	 2.50600000E-27	 3.81100000E-28	 1.83400000E-27	 1.72200000E-28	 3.38800000E-29	 3.96700000E-28	 1.32952283E+00
 5.23933240E+03	 2.32394652E-27	 1.68180340E-28	 5.23779330E+03	 4.07000000E-27	 1.91800000E-27	 3.44600000E-28	 1.84000000E-27	 3.52300000E-28	 1.60200000E-27	 3.72500000E-28	 1.94000000E-27	 1.75200000E-28	 5.76900000E-28	 3.98900000E-28	 1.32948886E+00
 5.23971630E+03	 2.31591042E-27	 1.81204702E-28	 5.23817710E+03	 5.31600000E-27	 1.85100000E-27	 3.65700000E-28	 2.39000000E-27	 3.89800000E-28	 1.48300000E-27	 4.00100000E-28	 1.76000000E-27	 1.88100000E-28	 9.95200000E-28	 4.34500000E-28	 1.32945489E+00
 5.24010010E+03	 2.34908681E-27	 1.96488416E-28	 5.23856080E+03	 6.85100000E-27	 1.93600000E-27	 4.01600000E-28	 1.65900000E-27	 4.13600000E-28	 1.89500000E-27	 4.38600000E-28	 1.73400000E-27	 2.02600000E-28	 1.70700000E-27	 4.88000000E-28	 1.32942095E+00
 5.24048400E+03	 2.46069534E-27	 2.01535069E-28	 5.23894460E+03	 7.28400000E-27	 1.89300000E-27	 4.04400000E-28	 2.08600000E-27	 4.23200000E-28	 2.30800000E-27	 4.57600000E-28	 1.86200000E-27	 2.08800000E-28	 8.66300000E-28	 4.95300000E-28	 1.32938700E+00
 5.24086780E+03	 2.13892910E-27	 1.86508236E-28	 5.23932830E+03	 5.97100000E-27	 1.90900000E-27	 3.77300000E-28	 1.69300000E-27	 3.93900000E-28	 1.03400000E-27	 4.12500000E-28	 1.75700000E-27	 1.93700000E-28	 9.32400000E-28	 4.57300000E-28	 1.32935307E+00
 5.24125170E+03	 2.65597966E-27	 1.72944421E-28	 5.23971210E+03	 4.25500000E-27	 1.86100000E-27	 3.51200000E-28	 2.55400000E-27	 3.69200000E-28	 1.97800000E-27	 3.84700000E-28	 2.08100000E-27	 1.79500000E-28	 1.06700000E-27	 4.15200000E-28	 1.32931915E+00
 5.24163550E+03	 2.31561489E-27	 1.66160655E-28	 5.24009580E+03	 3.87900000E-27	 1.63200000E-27	 3.38000000E-28	 1.81900000E-27	 3.53300000E-28	 1.27500000E-27	 3.57800000E-28	 1.96900000E-27	 1.73600000E-28	 1.17000000E-27	 4.00000000E-28	 1.32928524E+00
 5.24201940E+03	 2.66780743E-27	 1.69612470E-28	 5.24047960E+03	 3.90500000E-27	 2.14100000E-27	 3.47600000E-28	 2.55700000E-27	 3.64600000E-28	 1.66000000E-27	 3.73900000E-28	 2.21700000E-27	 1.76400000E-28	 5.02500000E-28	 3.97700000E-28	 1.32925133E+00
 5.24240320E+03	 2.42980949E-27	 1.67614320E-28	 5.24086330E+03	 3.89500000E-27	 2.39100000E-27	 3.38600000E-28	 2.30800000E-27	 3.61900000E-28	 1.30300000E-27	 3.69500000E-28	 1.94500000E-27	 1.74300000E-28	 4.59200000E-28	 3.99400000E-28	 1.32921744E+00
 5.24278710E+03	 2.47626897E-27	 1.68806312E-28	 5.24124710E+03	 3.96700000E-27	 1.67400000E-27	 3.28900000E-28	 2.63600000E-27	 3.72200000E-28	 1.48200000E-27	 3.74200000E-28	 2.04000000E-27	 1.75900000E-28	 7.52200000E-28	 4.04200000E-28	 1.32918356E+00
 5.24317100E+03	 1.98176217E-27	 1.64149985E-28	 5.24163090E+03	 3.92000000E-27	 1.88900000E-27	 3.35100000E-28	 1.66500000E-27	 3.44800000E-28	 8.94500000E-28	 3.64700000E-28	 1.61000000E-27	 1.70400000E-28	 7.47900000E-28	 3.99500000E-28	 1.32914968E+00
 5.24355480E+03	 2.25550955E-27	 1.66006566E-28	 5.24201460E+03	 3.83100000E-27	 2.57700000E-27	 3.48200000E-28	 1.53500000E-27	 3.46800000E-28	 8.43600000E-28	 3.66100000E-28	 1.84800000E-27	 1.72000000E-28	 9.55200000E-28	 3.99600000E-28	 1.32911582E+00
 5.24393880E+03	 2.33386791E-27	 1.65204887E-28	 5.24239840E+03	 3.69600000E-27	 1.78600000E-27	 3.35100000E-28	 1.52100000E-27	 3.42700000E-28	 2.23200000E-27	 3.76800000E-28	 1.74900000E-27	 1.70800000E-28	 1.52400000E-27	 4.07600000E-28	 1.32908195E+00
 5.24432260E+03	 2.28729180E-27	 1.63472918E-28	 5.24278210E+03	 3.58600000E-27	 2.12300000E-27	 3.25500000E-28	 1.45100000E-27	 3.36300000E-28	 9.19400000E-28	 3.65100000E-28	 1.88100000E-27	 1.70800000E-28	 1.57600000E-27	 4.06000000E-28	 1.32904811E+00
 5.24470650E+03	 2.19951862E-27	 1.63601657E-28	 5.24316590E+03	 3.68900000E-27	 1.83600000E-27	 3.26300000E-28	 1.34000000E-27	 3.41700000E-28	 1.35400000E-27	 3.62300000E-28	 1.77600000E-27	 1.71100000E-28	 1.52600000E-27	 4.01600000E-28	 1.32901427E+00
 5.24509030E+03	 2.25793778E-27	 1.63331697E-28	 5.24354960E+03	 3.59500000E-27	 2.21700000E-27	 3.36700000E-28	 1.38900000E-27	 3.43900000E-28	 1.56700000E-27	 3.60900000E-28	 1.68500000E-27	 1.68800000E-28	 1.63300000E-27	 4.03900000E-28	 1.32898045E+00
